0.431079	-0.127806
0.423784	-0.120988
0.430711	-0.111900
0.429167	-0.110405
0.431052	-0.112363
0.428459	-0.125314
0.434929	-0.131764
0.436622	-0.133405
0.433521	-0.130386
0.433294	-0.130438
0.432477	-0.129424
0.436449	-0.133289
0.430003	-0.126923
0.429676	-0.126593
0.436216	-0.117274
0.433270	-0.114442
0.430567	-0.111889
0.428614	-0.125695
0.431188	-0.128178
0.435089	-0.131800
0.438697	-0.135470
0.438386	-0.135253
0.435450	-0.132240
0.434878	-0.131654
0.430590	-0.127604
0.429747	-0.126733
0.429076	-0.126138
0.435424	-0.116539
0.437180	-0.118280
0.443972	-0.124825
0.432161	-0.129141
0.437831	-0.134602
0.436748	-0.133571
0.434995	-0.131920
0.433866	-0.130792
0.431534	-0.128481
0.432302	-0.129265
0.432537	-0.129553
0.433461	-0.130411
0.431977	-0.128917
0.446724	-0.127550
0.443371	-0.124222
0.442829	-0.123709
0.436119	-0.117203
0.428196	-0.125233
0.428143	-0.125078
0.436330	-0.133126
0.434470	-0.131351
0.438457	-0.135194
0.435069	-0.131978
0.433704	-0.130480
0.428205	-0.125235
0.432138	-0.129092
0.432166	-0.129092
0.432184	-0.129092
0.437085	-0.133961
0.435936	-0.133131
0.442089	-0.138755
0.445829	-0.126705
0.444553	-0.125491
0.444361	-0.125396
0.442824	-0.123770
0.429911	-0.126828
0.429050	-0.126105
0.427085	-0.124090
0.432649	-0.129556
0.431595	-0.128702
0.431201	-0.128246
0.432327	-0.129379
0.434316	-0.131151
0.432843	-0.129742
0.433091	-0.129840
0.435245	-0.132164
0.442229	-0.138867
0.441031	-0.137743
0.445466	-0.126237
0.443122	-0.123767
0.445308	-0.126128
0.442702	-0.123507
0.439587	-0.136293
0.430934	-0.127893
0.427640	-0.124662
0.431738	-0.128573
0.435007	-0.131871
0.431567	-0.128930
0.431005	-0.127851
0.432424	-0.129307
0.434323	-0.131150
0.434599	-0.131493
0.434829	-0.131493
0.434220	-0.131493
0.446414	-0.127158
0.445622	-0.126466
0.445496	-0.126250
0.442814	-0.123838
0.436755	-0.133334
0.431738	-0.128687
0.434495	-0.131348
0.430601	-0.127472
0.431421	-0.128314
0.433001	-0.129890
0.433935	-0.130891
0.435373	-0.132320
0.436829	-0.134035
0.435265	-0.131988
0.436738	-0.133486
0.439147	-0.136007
0.445460	-0.126301
0.446078	-0.126726
0.445150	-0.125983
0.444833	-0.125545
0.433082	-0.129937
0.432198	-0.129395
0.436343	-0.133183
0.436224	-0.133020
0.433140	-0.129980
0.432480	-0.129320
0.433499	-0.130352
0.434312	-0.131211
0.433035	-0.129901
0.433302	-0.130206
0.432126	-0.129141
0.441570	-0.138250
0.442849	-0.123790
0.444823	-0.125656
0.442771	-0.123631
0.441223	-0.138322
0.432937	-0.129889
0.430503	-0.127468
0.431769	-0.128730
0.432936	-0.129812
0.431264	-0.128753
0.436105	-0.132838
0.433786	-0.130902
0.437507	-0.134212
0.440221	-0.136919
0.445427	-0.126264
0.444318	-0.125270
0.442486	-0.123403
0.441737	-0.122650
0.432669	-0.129454
0.432605	-0.129483
0.429516	-0.126449
0.429993	-0.111265
0.444075	-0.109228
0.442717	-0.107896
0.437301	-0.102716
0.437017	-0.102457
0.425639	-0.091447
0.425269	-0.091193
0.423807	-0.089686
0.409398	-0.075727
0.410012	-0.076425
0.389856	-0.087743
0.377132	-0.075496
0.375835	-0.074135
0.373150	-0.071504
0.374620	-0.072750
0.374348	-0.057164
0.390581	-0.057287
0.393002	-0.059375
0.386415	-0.052891
0.379151	-0.060496
0.375771	-0.072697
0.363377	-0.061995
0.365497	-0.064013
0.359385	-0.057943
0.362381	-0.060600
0.359715	-0.058119
0.374629	-0.057057
0.379592	-0.046275
0.377053	-0.042202
0.376327	-0.039457
0.361601	-0.038311
0.350925	-0.041187
0.345935	-0.035010
0.344033	-0.031215
0.331514	-0.031928
0.330023	-0.028568
0.329998	-0.026535
0.331138	-0.025754
0.334569	-0.027004
0.334691	-0.025959
0.331735	-0.021456
0.332672	-0.020607
0.332520	-0.018780
0.343568	-0.027944
0.345110	-0.029159
0.337590	-0.021677
0.334600	-0.017685
0.320379	-0.017512
0.313402	-0.024890
0.311213	-0.022431
0.311788	-0.022859
0.311936	-0.022347
0.334390	-0.013568
0.334624	-0.012331
0.341150	-0.017285
0.337793	-0.013270
0.315125	-0.020467
0.318437	-0.024014
0.317081	-0.023101
0.309897	-0.016258
0.313090	-0.018846
0.321545	-0.011748
0.311220	-0.000328
0.306569	0.006697
0.301672	0.014559
0.297661	0.022191
0.328680	0.056361
0.325997	0.067061
0.321256	0.080091
0.298648	0.081201
0.261747	0.080510
0.231382	0.087337
0.205936	0.089368
0.192416	0.078671
0.181168	0.063090
0.183223	0.061891
0.186372	0.059173
0.195106	0.050294
0.206592	0.053083
0.212041	0.046790
0.215998	0.041455
0.234506	0.036053
0.241410	0.042374
0.243445	0.039119
0.263424	0.032874
0.262479	0.031714
0.261947	0.030384
0.256231	0.049763
0.229288	0.062771
0.244337	0.065234
0.242238	0.069456
0.239919	0.074600
0.234493	0.067412
0.216426	0.072279
0.195789	0.079824
0.215180	0.061543
0.211751	0.064823
0.211490	0.064692
0.190410	0.070606
0.190629	0.070115
0.211361	0.063899
0.215900	0.074393
0.215522	0.074472
0.211554	0.078326
0.214226	0.075209
0.212417	0.061317
0.201450	0.072476
0.202200	0.071347
0.200675	0.072618
0.199008	0.073977
0.176038	0.082039
0.196457	0.075821
0.194628	0.077240
0.194383	0.077401
0.191129	0.080248
0.194211	0.076824
0.189983	0.080827
0.191907	0.078542
0.173801	0.081414
0.190038	0.079476
0.170928	0.083789
0.194788	0.089475
0.191392	0.092768
0.208335	0.090421
0.208146	0.090126
0.186091	0.081791
0.180176	0.087538
0.165230	0.087203
0.174871	0.092203
0.173701	0.093024
0.174930	0.091424
0.155210	0.095826
0.175562	0.089816
0.175424	0.089672
0.176918	0.087653
0.175728	0.088604
0.176579	0.087369
0.174754	0.088827
0.175087	0.088109
0.174230	0.088611
0.173157	0.089439
0.171814	0.090381
0.187497	0.089235
0.196289	0.095299
0.194530	0.096565
0.188583	0.087146
0.165788	0.094956
0.162050	0.098563
0.167587	0.092414
0.160941	0.098779
0.160240	0.099094
0.161382	0.097611
0.162269	0.096251
0.163871	0.094112
0.164989	0.092731
0.162061	0.095298
0.163146	0.093642
0.163758	0.092755
0.180941	0.089869
0.185716	0.099985
0.186329	0.099008
0.192326	0.092579
0.179432	0.090251
0.158664	0.096002
0.162128	0.092031
0.161194	0.092554
0.153438	0.100206
0.154747	0.098450
0.158346	0.094284
0.172399	0.094713
0.176066	0.090579
0.182501	0.099175
0.179220	0.102079
0.181553	0.099432
0.172029	0.093525
0.153880	0.096435
0.152016	0.098048
0.151725	0.098001
0.152284	0.097042
0.169644	0.093965
0.172973	0.090198
0.179061	0.098882
0.179886	0.097967
0.178623	0.098895
0.174645	0.102590
0.167884	0.093709
0.148029	0.098843
0.148040	0.098369
0.148829	0.097147
0.164328	0.096063
0.170301	0.089645
0.175523	0.099400
0.174818	0.099439
0.175358	0.098816
0.172936	0.100945
0.172310	0.101376
0.164939	0.093051
0.162595	0.095276
0.148365	0.094289
0.146394	0.095913
0.164997	0.091667
0.170329	0.101090
0.175398	0.095721
0.172242	0.098534
0.168712	0.101930
0.152908	0.102573
0.168809	0.101138
0.171868	0.097661
0.164338	0.105115
0.170010	0.098960
0.164910	0.088568
0.164779	0.088445
0.159207	0.094006
0.162534	0.090023
0.166905	0.100497
0.165603	0.101649
0.170079	0.096701
0.149119	0.102622
0.166335	0.099773
0.167368	0.098498
0.169817	0.095679
0.166132	0.099141
0.169139	0.095812
0.166563	0.097980
0.164907	0.099546
0.162945	0.101225
0.165507	0.098269
0.166320	0.097205
0.164054	0.099161
0.164592	0.098259
0.164570	0.098000
0.162580	0.099626
0.160783	0.101362
0.164345	0.097336
0.164189	0.097210
0.166767	0.094355
0.162919	0.097901
0.164493	0.096003
0.164930	0.095268
0.162890	0.096868
0.162735	0.096868
0.162340	0.096868
0.166234	0.092778
0.165937	0.092721
0.164336	0.094075
0.159220	0.099127
0.157568	0.100388
0.156070	0.101588
0.157808	0.099527
0.158424	0.098613
0.158681	0.097968
0.162174	0.094180
0.180075	0.091022
0.182897	0.103104
0.185624	0.100168
0.182044	0.103491
0.157933	0.097333
0.157010	0.097983
0.142175	0.097524
0.159427	0.094744
0.143286	0.095631
0.156402	0.097263
0.158093	0.095257
0.179304	0.104004
0.180197	0.102674
0.181724	0.101228
0.183854	0.098772
0.157682	0.094539
0.154894	0.097170
0.157879	0.093824
0.161171	0.090107
0.158098	0.093006
0.156444	0.094417
0.176673	0.104095
0.180604	0.099864
0.179533	0.101027
0.177954	0.102123
0.153191	0.096593
0.150842	0.098666
0.157259	0.091843
0.151213	0.097663
0.155373	0.093201
0.171366	0.091873
0.176262	0.101901
0.179079	0.098882
0.160879	0.101989
0.175618	0.101933
0.175242	0.102207
0.175207	0.102048
0.150887	0.095704
0.148960	0.097671
0.154800	0.091370
0.151759	0.094110
0.148986	0.096843
0.172832	0.102617
0.175450	0.099821
0.175172	0.099821
0.175079	0.099821
0.176143	0.098637
0.172885	0.101518
0.150704	0.093451
0.149763	0.094049
0.154870	0.088516
0.152480	0.090674
0.158243	0.099874
0.158504	0.099435
0.176173	0.096553
0.175159	0.097289
0.179214	0.093098
0.176097	0.095976
0.176336	0.095585
0.153848	0.102822
0.171993	0.099336
0.169607	0.101710
0.154932	0.101084
0.154894	0.101003
0.166340	0.104178
0.169886	0.100322
0.170131	0.099748
0.170373	0.099617
0.169374	0.100391
0.144260	0.095061
0.148006	0.091024
0.147599	0.091263
0.169424	0.099326
0.171948	0.096561
0.174085	0.094203
0.173305	0.094338
0.173611	0.094218
0.155197	0.097480
0.169163	0.098276
0.169258	0.097974
0.172166	0.094907
0.168653	0.098223
0.165754	0.100989
0.163273	0.103234
0.164392	0.101805
0.164063	0.101935
0.167680	0.098210
0.163805	0.101992
0.166406	0.099013
0.167414	0.097692
0.164371	0.100782
0.167425	0.097530
0.163669	0.101135
0.145437	0.104066
0.160926	0.088068
0.141838	0.091962
0.165832	0.097860
0.163550	0.099917
0.167883	0.095379
0.167865	0.095137
0.168269	0.094656
0.168061	0.094690
0.168254	0.094203
0.164321	0.098032
0.168559	0.093608
0.148745	0.098125
0.166154	0.095558
0.166769	0.094737
0.161866	0.099434
0.158875	0.102394
0.159843	0.101235
0.161269	0.099530
0.148558	0.096847
0.163308	0.096929
0.163135	0.096929
0.163111	0.096929
0.183928	0.105644
0.187387	0.102660
0.186796	0.103079
0.163309	0.096081
0.168084	0.090986
0.161780	0.097154
0.161984	0.096865
0.163969	0.094726
0.148283	0.095118
0.163725	0.094522
0.140694	0.102504
0.166968	0.090878
0.168068	0.089546
0.176795	0.080421
0.185171	0.087357
0.186149	0.086368
0.191951	0.080175
0.195167	0.076981
0.200138	0.072010
0.187961	0.053244
0.189475	0.050739
0.175728	0.047924
0.207478	0.045501
0.213771	0.052745
0.222539	0.044040
0.222075	0.043059
0.222813	0.056356
0.254086	0.041369
0.247957	0.046118
0.253355	0.040198
0.259412	0.033011
0.241607	0.017558
0.240238	0.015153
0.242841	0.009014
0.254174	0.024897
0.274973	0.018581
0.275145	0.016545
0.271174	0.033977
0.271901	0.033849
0.269946	0.036509
0.268225	0.039090
0.269534	0.023532
0.266522	0.025442
0.267863	0.023375
0.266629	0.023886
0.266955	0.022953
0.268242	0.020903
0.269589	0.018949
0.269452	0.018062
0.267760	0.018901
0.270234	0.015743
0.268063	0.016923
0.274492	0.009883
0.270867	0.011994
0.274361	0.007771
0.238656	-0.020522
0.289624	0.017144
0.289467	0.017902
0.311218	0.028697
0.308793	0.032963
0.285613	-0.003512
0.290025	0.020108
0.258182	-0.009219
0.285041	0.022848
0.278589	0.030632
0.250873	-0.001303
0.282510	0.026948
0.284920	0.026417
0.285129	0.027825
0.285386	0.029233
0.288737	0.027515
0.292068	0.025627
0.264657	-0.008695
0.237063	-0.015844
0.272954	0.006325
0.264671	-0.017471
0.272246	-0.012945
0.288365	-0.015952
0.284142	-0.014502
0.312009	-0.013111
0.303798	-0.006306
0.329888	-0.001546
0.324490	0.004213
0.323847	0.005994
0.318239	0.012620
0.308535	0.023772
0.284070	0.020050
0.288082	0.018539
0.287691	0.020634
0.269627	0.024871
0.274022	0.022718
0.270382	0.012536
0.272624	0.010430
0.273284	0.009528
0.276809	0.005823
0.268798	0.012734
0.286541	0.011281
0.296814	0.016554
0.304865	0.009700
0.305834	0.008807
0.298092	0.016072
0.274753	0.009074
0.285563	-0.001897
0.283640	-0.001572
0.282865	-0.002195
0.278680	0.000547
0.280207	-0.001381
0.309291	0.000091
0.307057	0.001821
0.312265	-0.003285
0.311322	-0.003069
0.308158	-0.000593
0.305318	0.001989
0.304016	0.003531
0.302261	0.005598
0.301060	0.007524
0.301329	0.008087
0.297691	0.012455
0.296117	0.015365
0.274016	0.007749
0.281950	0.000291
0.279314	0.002288
0.286504	-0.005221
0.280574	-0.000630
0.303079	0.007830
0.306881	0.004646
0.308928	0.003265
0.310278	0.002073
0.304495	0.007638
0.305395	0.007524
0.280145	0.002098
0.278270	0.003770
0.285314	-0.003047
0.283193	-0.001974
0.283918	-0.003035
0.309464	0.002233
0.311810	0.000206
0.311806	0.000245
0.315317	-0.003120
0.312016	-0.000258
0.311362	0.000280
0.305128	0.006451
0.302940	0.009823
0.282644	0.000244
0.280140	0.002276
0.287798	-0.004987
0.282481	-0.000544
0.284849	-0.002810
0.305780	0.007031
0.313428	0.000684
0.314967	-0.000730
0.311807	0.002282
0.311482	0.002996
0.303785	0.010978
0.297867	0.002978
0.281106	0.004095
0.290343	-0.004568
0.290678	-0.005716
0.294770	-0.010615
0.285512	-0.002744
0.308257	0.005510
0.311999	0.002878
0.311505	0.003817
0.313887	0.002300
0.314550	0.002140
0.307356	0.009509
0.280317	0.006565
0.292744	-0.005002
0.289636	-0.002907
0.289189	-0.002830
0.292484	-0.006475
0.285296	-0.000028
0.300562	0.000563
0.311712	0.005031
0.313792	0.004122
0.313043	0.005652
0.308016	0.011058
0.288207	0.001341
0.293627	-0.004073
0.292048	-0.003251
0.292646	-0.004308
0.295176	-0.007416
0.287653	-0.000877
0.290714	-0.003733
0.308626	0.009206
0.316616	0.002944
0.316071	0.003987
0.316735	0.004089
0.000000	-0.002597
0.000000	-0.000541
0.000000	0.018768
0.000000	-0.009663
0.000000	-0.009174
0.000000	-0.015700
0.000000	-0.015036
0.000000	-0.017188
0.000000	0.014368
0.000000	-0.007746
0.000000	-0.003416
0.000000	-0.008220
0.000000	-0.008836
0.000000	-0.001967
0.000000	-0.002525
0.000000	-0.001691
0.000000	-0.004634
0.000000	-0.002819
0.000000	-0.000554
0.000000	0.031519
0.000000	0.033864
0.000000	0.039181
0.000000	0.005776
0.000000	0.027935
0.000000	-0.003188
0.000000	-0.009020
0.000000	-0.019600
0.000000	0.011526
0.000000	0.013664
0.000000	-0.014416
0.000000	0.011914
0.000000	0.013067
0.000000	0.010533
0.000000	0.012644
0.000000	-0.018156
0.000000	-0.022975
0.000000	-0.035387
0.000000	-0.031114
0.000000	-0.001209
0.000000	-0.020884
0.000000	0.012534
0.000000	0.016104
0.000000	-0.011713
0.000000	-0.008398
0.000000	0.018579
0.000000	0.018804
0.000000	-0.001399
0.000000	0.019680
