1.000000	0.000817	-0.504757	-0.001148
1.000000	0.000158	-0.564724	0.002338
1.000000	0.251658	-0.567171	-0.021635
1.000000	0.576658	-0.567171	-0.004820
1.000000	0.904259	-0.574612	-0.011945
1.000000	1.002097	-0.568407	-0.595375
1.000000	0.997615	-0.438582	-0.535420
1.000000	0.984660	-0.438582	-0.637308
1.000000	0.978608	-0.101784	-0.387800
1.000000	0.977607	0.020098	-0.486196
1.000000	0.962872	0.172905	-0.031302
1.000000	0.963610	0.263576	-0.033363
1.000000	0.960673	0.307282	0.227142
1.000000	0.972507	0.326229	0.264711
1.000000	0.976050	0.331782	0.294514
0.576520	0.977853	0.257534	0.372843
0.293660	0.987276	0.212822	0.291239
0.022704	0.602672	0.178603	0.232003
0.020322	0.380853	0.178603	0.471423
0.000000	0.011600	0.097168	0.128895
0.000000	0.035101	0.067520	0.205971
0.000000	-0.001269	0.042453	0.084038
0.000000	-0.003231	0.020868	0.060728
0.000000	-0.003629	0.012642	0.036471
0.000000	-0.000371	-0.004450	0.017440
0.000000	-0.000115	-0.011246	0.007575
0.010643	-0.001303	-0.025738	-0.003508
0.009847	-0.003369	-0.033538	-0.014370
0.176175	0.006826	-0.029887	-0.021362
0.216330	0.008907	-0.060313	-0.034524
0.214472	0.190092	-0.069766	-0.042750
0.360631	0.213715	-0.070642	-0.070383
0.360758	0.215743	-0.078975	-0.071729
0.440042	0.371167	-0.053330	-0.091366
0.455480	0.363921	-0.041754	-0.078638
0.458462	0.435809	-0.043637	-0.042352
0.434707	0.454379	-0.010962	-0.042395
0.417046	0.457932	0.011144	-0.050880
0.415222	0.433589	0.016310	-0.001410
0.351198	0.416898	0.022142	0.015883
0.319012	0.414330	0.031112	0.017926
0.319853	0.353690	0.036850	0.024167
0.249465	0.320839	0.036609	0.030616
0.246282	0.319594	0.041567	0.041330
0.251445	0.250724	0.071046	0.037388
0.253025	0.246457	0.079202	0.042269
0.257355	0.250139	0.081823	0.076228
0.259835	0.253285	0.089257	0.079601
0.219571	0.257554	0.043033	0.082409
0.239160	0.260749	0.058865	0.087024
0.220529	0.217106	0.046693	0.038017
0.219445	0.239771	0.047230	0.061070
0.201010	0.218766	0.003631	0.049617
0.212967	0.220142	-0.014095	0.045279
0.209743	0.201748	-0.033228	-0.003009
0.208901	0.211258	-0.041681	-0.015778
0.265823	0.210370	-0.045084	-0.037603
0.286169	0.210848	-0.042308	-0.041260
0.335577	0.270822	-0.040325	-0.037798
0.345195	0.292404	-0.038386	-0.042187
0.345781	0.341079	-0.042759	-0.034610
0.364913	0.347279	-0.033853	-0.044381
0.375587	0.345573	-0.029096	-0.043941
0.372256	0.362154	-0.027630	-0.029907
0.374263	0.374383	-0.028896	-0.026389
0.353807	0.373875	-0.012158	-0.026601
0.331684	0.378221	-0.004116	-0.032516
0.332213	0.353919	-0.003096	-0.005837
0.313565	0.331461	0.001041	-0.009275
0.313273	0.331819	0.003201	-0.004982
0.291539	0.314271	0.013665	-0.001973
0.289485	0.311298	0.018474	0.005894
0.295297	0.289668	0.017257	0.013164
0.294215	0.287087	0.020242	0.020504
0.284266	0.293648	0.019874	0.018112
0.283863	0.292587	0.022781	0.022518
0.267216	0.285899	0.022103	0.021999
0.268395	0.282691	0.024187	0.022179
0.280801	0.265880	0.015866	0.019172
0.284404	0.266896	0.013534	0.025083
0.272172	0.283422	0.008364	0.016055
0.272650	0.283029	0.005998	0.015757
0.275560	0.271034	0.005756	0.007786
0.280045	0.274494	0.000683	0.004937
0.291145	0.274728	0.000709	0.002572
0.287389	0.285352	0.005115	0.000825
0.298240	0.293073	0.009314	-0.001861
0.306265	0.284768	0.002400	0.005913
0.301254	0.297357	0.003762	0.010402
0.304080	0.306141	0.000230	0.002110
0.306706	0.301133	-0.000577	0.003975
0.294053	0.302729	-0.003485	0.000600
0.295029	0.308544	-0.003807	-0.002589
0.293666	0.295750	-0.004790	-0.004331
0.296843	0.294917	-0.008795	-0.003796
0.291169	0.294980	-0.006362	-0.010048
0.300080	0.297457	-0.000489	-0.009632
0.310263	0.287962	-0.006646	-0.006091
0.306859	0.296670	-0.006910	-0.002288
0.310773	0.309303	-0.009192	-0.008568
0.309175	0.306420	-0.010126	-0.006977
0.302472	0.306976	-0.006995	-0.010141
0.302778	0.308946	-0.008520	-0.008964
0.305652	0.301530	-0.010084	-0.009164
0.314275	0.301890	-0.004989	-0.008524
0.309023	0.302121	-0.000344	-0.008192
0.310044	0.314012	0.000324	-0.002781
0.300922	0.310430	0.010721	-0.002468
0.306631	0.307468	0.008905	-0.002816
0.311283	0.299103	0.004268	0.011768
0.300142	0.304522	0.002268	0.007058
0.299354	0.311469	0.004572	0.007330
0.296634	0.298561	0.007490	0.000624
0.295014	0.302343	0.006977	0.007282
0.292862	0.294193	0.011696	0.012194
0.293903	0.295388	0.011742	0.007607
0.291318	0.291412	0.012808	0.011693
0.286592	0.292036	0.006127	0.010679
0.294912	0.287947	0.000082	0.010182
0.279915	0.281514	-0.004195	0.003012
0.291779	0.293150	-0.004220	0.003256
0.292334	0.278786	-0.006597	-0.005868
0.287201	0.287716	-0.000463	-0.000687
